Date,EM_EQUITY,INTL_EQUITY,GOLD,HY_BOND,GOV_BOND,CORP_BOND,US_EQUITY,REIT
2015-04-20,-0.0009366083811653825,0.0010610188235338214,-0.007612433088526105,0.002197449453625433,-0.0018349201202976229,-0.002372887445828864,0.009136728930413174,0.0014674341568037264
2015-04-21,0.0058602660734838885,0.008933835203899676,0.005753103431764384,0.0006566547192516925,-0.0021140552927751965,-0.00024579890864540044,-0.0011914317521688478,0.001708803839504336
2015-04-22,0.010720222352792463,0.0019511755458458957,-0.013433831333510171,-0.0009852108782014701,-0.005803995642907456,-0.006481011915450363,0.004914431335979463,0.0020717490064845467
2015-04-23,0.007378354102728135,0.0037446385118276027,0.007291591124513719,-0.00032885445299557503,0.0030573728335112627,0.002559860523487334,0.002515747761994813,0.002675462543051177
2015-04-24,0.0036623245105811275,0.005820012508377825,-0.01404151891618688,0.0016447369674370549,0.003510058913367642,0.001894392930632316,0.00232105069305355,0.002061949068899782
2015-04-27,0.0038765811121181937,0.004896277298619411,0.02016805588455428,0.00032887892455146783,-0.0015638758251841356,-0.0007402102174688396,-0.004158224007798084,-0.0013315251251112548
2015-04-28,0.0015904155407018283,0.0011810945078274404,0.008670770693864016,-0.0015332750575748344,-0.004611011838031587,-0.005922809534370521,0.0031792224255069446,-0.001939306538685348
2015-04-29,-0.012474407143250654,-0.008700721144627166,-0.007048909841977813,-0.0018626202193235963,-0.003704332017070766,-0.008275193647792278,-0.004114602812883228,-0.020157565381260234
2015-04-30,-0.015158470367013788,-0.010562211290491175,-0.017660816187341055,-0.0005501221234485154,-0.00027952930188746006,0.0008339332836373448,-0.010020529626995955,-0.016235196308714617
2015-05-01,0.0060630814022215596,0.01112618871139559,-0.0034370263986326366,0.0022299501097720054,-0.00546696547505765,-0.005517208449358435,0.010841494368667215,0.007558664931937242
2015-05-04,0.005795402503980807,-0.0010409833784710276,0.009020132884241638,-0.00022009148004475954,-0.0020603479355727483,-0.0031947841962132184,0.002847018882086161,0.0010001017014524827
2015-05-05,-0.010832112527192295,-0.014885467882295833,0.0028045547686559313,-0.0013212967819260513,-0.0016897050441373462,-0.0016872803620270327,-0.011451563199078585,-0.021733993071922475
2015-05-06,-0.012348785290088649,0.00256886163115988,-0.0005243625201353241,-0.0029793689686147262,-0.004887715978872165,-0.004308239663304736,-0.004117092846139592,-0.001914745342690538
2015-05-07,-0.0014151867130269835,-0.003315948149277159,-0.00821967852736405,-0.00011012404222121575,0.004250944852634886,0.003987487651027077,0.003989844610518434,0.015350947716411767
2015-05-08,0.012756813317743365,0.023136426460617532,0.004849259924502469,0.007856176090516476,0.0038566187924595763,0.005747342424055724,0.013166094849205168,0.013985285719338325
2015-05-11,-0.0095634784406754,-0.008720167690960512,-0.0038606864674344266,-0.006257380419173675,-0.009838970829751603,-0.010083785594461991,-0.004772881212171565,-0.015035127454061659
2015-05-12,-0.0032971182828640533,-0.0005963185583465203,0.00854400802548061,-0.0001111884548021802,0.0007571299029731637,-0.001442458955642878,-0.002991277042848073,0.0030280097127659555
2015-05-13,0.0018898041651376207,0.007459189521185516,0.01790395678391099,-0.0014362101660323479,-0.0013236733996382366,-0.0009352684473737938,0.0001904935569823074,-0.009558784340636617
2015-05-14,0.009905934054154741,0.011994645473000665,0.005405381698172951,0.004867957522797894,0.0034086942046254176,0.003402885336381889,0.010427689107875393,0.01930131299091231
2015-05-15,0.007706563171343328,0.0011707876477431434,0.002986844796122101,0.002202487317056301,0.0071722313155926365,0.0069537215498467475,0.0010840658440223194,0.010216100321778665
2015-05-18,-0.010196835008649319,-0.003361470849802539,-8.510283616403047e-05,-0.0016475702841216577,-0.006746489633091879,-0.007663612747702997,0.0031064428476499373,-0.002589958219218258
2015-05-19,0.0016390816510118977,-0.0038132322950753528,-0.013869956602948319,-0.0015407470110916366,-0.004432980836966305,-0.005346065682616419,-0.0003284613578934392,-0.0034619980187975408
2015-05-20,-0.0007015430168478831,0.0019138354134695668,0.0016395067944336983,-0.0012129233633558778,0.002179370208952758,0.0011942715410637739,-0.0007041016945230627,-0.0008681721022908429
2015-05-21,-0.003508688319712072,0.005289588859160421,-0.003359746584222556,0.0014350013617971946,0.005955956420192976,0.004772638195244205,0.002912556440823888,-0.004718855719481274
2015-05-22,0.003286168431537506,-0.0064307829947333195,-0.0007779753253159827,0.0007707825249150257,-0.002255251835071803,-0.0006784985271757193,-0.0023889854796818044,-0.001247550321509694
2015-05-26,-0.015909960741893436,-0.017946574139877103,-0.014619332476808355,-0.0020917421996858865,0.006216769725012616,0.004413330589909004,-0.010751743013655224,-0.007620564667990659
2015-05-27,0.00023765675331754998,0.009736397463865343,-0.00017561471177085508,0.002206417080300005,-0.0005616190204336124,0.0010137731042276776,0.00949230583114491,0.009818633636963003
2015-05-28,-0.013073137931447931,-0.0017798529648639372,0.0011414281685366845,-0.000439428477950754,0.0009363126374453135,-0.0021103805935304143,-0.0011284316175281806,-0.0019942945969083636
2015-05-29,-0.009634032960129324,-0.009659866341542145,0.0007016473724792416,0.0014313227918612004,0.0005616843847884301,0.0004231405968651014,-0.006212736069991065,-0.011491622498645881
2015-06-01,-0.003891219274511748,-0.002701271131037797,-0.0008764108278561666,0.0016801194913946826,-0.004412316866874266,-0.005604718694254829,0.00203670724286642,0.012256875566136749
2015-06-02,0.003906420011354328,0.004664350775185122,0.004035079688356591,-0.0018753905481257993,-0.0069629610104597894,-0.0051163351796005285,-0.0009927705338821369,-0.009237201308960885
2015-06-03,-0.005107083862796458,0.0055414735589678354,-0.007164072177032299,-0.0054151478947729315,-0.008527554175658758,-0.00642707842567547,0.0026498449282974512,-0.014363243995067276
2015-06-04,-0.015155263486637205,-0.010723821621888008,-0.007039801619628361,-0.003221897210078817,0.004874079797342112,0.005175233057335138,-0.008446957711927605,-0.0019173304639175104
2015-06-05,-0.004467636936898112,-0.011893979837721114,-0.005317250031845466,-0.0030094039459682698,-0.007228195570599283,-0.0050632031086250695,-0.0017132180615456738,-0.011142492608006815
2015-06-08,-0.00024945496593042904,-0.0013712577384475955,0.002940144666210953,0.0,0.0014373230322992647,-0.0006902436822315838,-0.006149588854080568,-0.0018132783042270617
2015-06-09,-0.005984871171932138,-0.005492971735260754,0.002220840372015198,-0.0016774680426092647,-0.0032521505945581897,-0.0044881285458926445,-0.00014378783196800082,-0.007266133698817123
2015-06-10,0.014551023374550276,0.021018789754764233,0.008509121495031247,0.0013435815293401099,-0.0038386259871642237,-0.0026875107161318246,0.011993100367664544,0.0070578735460933295
2015-06-11,-0.004945419393920791,0.0027050052870594143,-0.004570193783136389,0.002013438273749557,0.007899530116109332,0.008866950343062285,0.0032236739037245776,0.006100003674326615
2015-06-12,0.0,-0.007942862877801105,-0.0002648664906503839,-0.0036835915882678094,-0.0005733653983531761,-0.0017231011553293651,-0.00765496726897319,-0.0009027433065775803
2015-06-15,-0.011182997812363427,-0.00604204060209812,0.004415790737229308,-0.00470535140858519,0.0023909863664219877,-0.00017245208600957795,-0.004285361125480058,-0.005423285933065736
2015-06-16,0.000251214918301379,-0.0003038732471264405,-0.003605061549348698,0.00562788057992103,0.0038160979652992477,0.0025031729368913958,0.00545152085611722,0.008049254050035426
2015-06-17,0.006029797238277457,-0.002280516488850748,0.004677010066397758,-0.0008952458322702972,0.0005702432634486776,-8.588018318644863e-05,0.0016172469958384283,0.008499419887961102
2015-06-18,0.009240957194369459,0.00898981017590228,0.012911736850284239,0.0036972106021420093,-0.0007596429008421834,-0.0018089703642359956,0.010399288089649072,0.013791364501358983
2015-06-19,-0.008661198311499918,-0.00241621546164128,-0.0017342780850801987,0.0005580151263604449,0.005323591387682569,0.005349731653956358,-0.004439340806766778,-0.007683543119480052
2015-06-22,0.014478439193972514,0.01892207922499023,-0.01285617895780966,0.0020078109276167044,-0.008415861897576371,-0.007895973035398463,0.0051232797602625,-0.010281680467352339
2015-06-23,0.009842283884188063,0.002674224277798176,-0.006599788842205134,-0.0006676736842807784,-0.0030519456620653473,-0.0022488685553514465,0.0007078316934296947,-0.008336263826188128
2015-06-24,-0.007066085296618785,-0.008593803814060608,-0.0026574812063053788,-0.0026738599693381104,0.002965342188382847,0.0027744595922418736,-0.00726285249381875,-0.005432170861876973
2015-06-25,-0.003436438093997296,-0.0004409157295605093,-0.0013322133525454083,-0.003016330321438776,-0.00247984964516057,-0.001642786686275155,-0.0030400829097713133,-0.010143173477687228
2015-06-26,-0.00942674338855043,-0.00045586199968528085,0.001067192410014739,-0.0029125791864699213,-0.004780040856987133,-0.0045902353954122566,-0.00019072628954774906,0.007192635792708346
2015-06-29,-0.022289264071635784,-0.030727208516106885,0.0045309359212182265,-0.006855462521833666,0.011623747858341194,0.008700667655059835,-0.02097037404225055,-0.015547179980894943
2015-06-30,0.014856371104073673,-0.0036095598097994896,-0.006190828249150737,0.004752671590618984,-0.0027536193462177616,-0.0018974420209868503,0.0020934432825390203,-0.0004013463222252156
2015-07-01,-0.0007571776353947346,0.006457691758272821,-0.0034706717105629226,0.00016935910683235633,-0.005226473523482267,-0.0032065432273482575,0.008015406679600323,0.01646807345278023
2015-07-02,0.004799399103517787,0.001251976843544611,-0.0019646473844252554,0.003732479941050748,0.0035474433034505815,0.0038250627085854028,-0.0009158789363985509,0.0025026973498538663
2015-07-06,-0.02790343419691077,-0.020162512268610655,0.002684282539629823,-0.0032674957515834713,0.007069900304734977,0.003984681063180506,-0.0028458531242807616,0.006306287088421847
2015-07-07,-0.014998769263416145,0.0003189512827990182,-0.011600887477117294,0.0007913234801897318,0.0026560391698742247,0.0041405291628220375,0.006288643337482913,0.015668387586722954
2015-07-08,-0.03439214720806938,-0.023281821579608786,0.002979362543296782,-0.004970299467783157,0.003974106448347836,0.0013748709762799738,-0.016777003021426595,-0.0038566691102672745
2015-07-09,0.01930415864537882,0.016489940056147345,0.0024305003273175085,0.0022706324275914014,-0.006973310575001834,-0.006606091967060745,0.0018088734391699113,-0.004775211112000632
2015-07-10,0.025339747958225134,0.03276585095044093,0.0011673603870820948,0.0057763469103457865,-0.006928534865664915,-0.006391415483492091,0.012591375654839698,0.008299059652991936
2015-07-13,0.006763773047926858,0.003732483099678996,-0.00448470723455352,0.0009007747372984376,-0.0026759577009699553,-0.0021729867168321926,0.01103738953524891,0.001414756968283859
2015-07-14,0.0018089990448142412,0.008366959944639651,-0.002252455219495131,-0.0010118810992273408,0.0031619246543530544,0.0008709897832477331,0.004337809806945314,0.002054685904407272
2015-07-15,-0.01134924365752299,-0.0036880723241037305,-0.005237440968471563,0.0,0.0038209321426516674,0.002610695460669943,-0.0003320159833293257,0.0016661515551683603
2015-07-16,0.01252307491332827,0.008636788029569908,-0.0036310957932229604,0.0015761463445780333,-0.00038072257627175254,0.0015631958328288231,0.008024472716984032,0.008060127010037776
2015-07-17,-0.0012883632694652425,-0.0016819446734454013,-0.010112979124889843,-0.0026987593600712456,9.524017001338869e-05,0.0006929776385338204,0.0008476713176663875,-0.00355390331105776
2015-07-20,-0.0064498128989861625,0.002603931951784322,-0.027151445340146352,-0.004623239811125224,-0.0019984567534907516,-0.0023383949955081418,0.0005176639694162155,0.0011462169670148903
2015-07-21,0.00025941484972658024,-0.0029027847433190646,-0.003121988752958438,-0.0018115407446016585,0.002765832952532188,0.0020841164603109252,-0.003951236318488038,-0.002798597195899588
2015-07-22,-0.014278124966280115,-0.007660452810373086,-0.005409506310776968,-0.006468749134517893,0.0012363176950447308,0.0012994991021642033,-0.0017945609324007128,0.004337552220761598
2015-07-23,-0.009745034100161476,-0.0026247561043021284,-0.004484744341763047,-0.0005712962175585812,0.0040850951395812185,0.0029416114452991415,-0.005630001321303868,-0.012448972018529347
2015-07-24,-0.014361277598659239,-0.010990609398959461,0.009776637833459612,-0.002857017053569777,0.0009456190404373288,-0.0004317226595820234,-0.010372098093933801,0.0042449816219498615
2015-07-27,-0.018888155183210853,-0.007356474266824398,-0.00465114258060384,-0.004240839851920253,0.003308018937035806,8.630433504452917e-05,-0.0058173026963955765,0.0017930358197308927
2015-07-28,0.010175735786646323,0.01261461015316434,0.0015258061394580746,0.0054102263812627616,-0.002826490884571542,-0.0007762845693610743,0.012283091512863997,0.0006398190656837777
2015-07-29,0.009801246598760915,0.003581127838094167,0.0014283139466164663,0.0058382705659731915,-0.0014162349419938325,-0.0008639300899978553,0.006878723257484731,0.006516227270755293
2015-07-30,-0.009975395736484316,-0.0007755217549847426,-0.008557588110186587,0.0029596189253628946,0.0011350204274993558,0.0005184376168401172,0.00023783453350478823,-0.0049508964947818646
2015-07-31,0.010892949248185957,0.005900472109821697,0.006329756242044127,-0.0017030353253605357,0.0058585016897410025,0.005183532077898345,-0.0015182545168918038,0.007909894186738153
2015-08-03,-0.016702433757760482,-0.0026242694128376653,-0.007910052688847147,-0.0018720849249977967,0.0030485902785262198,0.0023275494595820234,-0.0033728174889537943,0.00620272454246118
2015-08-04,0.0035614356981052975,0.0007740908329689766,0.0020172823011603835,0.000571977594967743,-0.005158580030174331,-0.005074187557370324,-0.0019543976214676517,-0.0072965734639804936
2015-08-05,0.00027332637199362075,0.005258196712287555,-0.0036429610038530846,-0.00137224240608258,-0.003866759678593179,-0.00388881865247781,0.003295757934293597,-0.006589983765331708
2015-08-06,-0.008733837667005084,-0.0041537925381648355,0.004426047177157111,-0.004121915302891854,0.00350250345203329,0.001909127474364114,-0.0081881526574491,0.0014033117098104508
2015-08-07,-0.0005506492581728306,-0.0018540476728117206,0.002490680503407061,-0.0031040749359247943,0.003962177025323754,0.0034640948953230666,-0.001919505166114721,0.0036944486274705923
2015-08-10,0.016804390318473805,0.012227207452425892,0.010224554985406531,0.0028831336054437884,-0.0041343526528220265,-0.003970328684605784,0.012599262193711658,-0.0031727626732458436
2015-08-11,-0.021945339547498333,-0.015290369473925702,0.005107840610028225,-0.004599893331257321,0.006604689506441108,0.004159251092371807,-0.009023432207010074,0.006620800813837091
2015-08-12,-0.01551234358009268,-0.007142810355302398,0.014022189288677822,-0.0013859587142144303,-0.0003748011357344039,-0.0015528604113689282,0.001198157813723677,0.003161851701233065
2015-08-13,-0.0016884083350620083,-0.0006257616367707497,-0.00825985512434746,-0.0012729293876706516,-0.0026256903802237552,-0.0034572962734128465,-0.001244641964389781,0.0011346550180300063
2015-08-14,0.0014093523117708617,0.0015650535733369164,-9.360037594363657e-05,0.0005788961636725709,-0.0010342400850746891,0.0009539700011422791,0.0036427113364183583,0.005415648746495583
2015-08-17,-0.010976409674313015,-0.0018750307417543244,0.0026204846354274114,0.0,0.0017881305186404628,0.0032058293306524988,0.0055867283936053,0.008518426616230812
2015-08-18,-0.010814280957289424,-0.0075140472566959104,-0.00018665773900006233,-0.0012734983716854442,-0.0015973450296453695,-0.0037999642379049625,-0.002896777070443446,0.0027324236294365978
2015-08-19,-0.012370283935014825,-0.008832785952109456,0.013444145581183786,-0.000926577751169777,0.006115878083401194,0.004854739597558222,-0.007905520049290349,-0.005945759832170827
2015-08-20,-0.015729634933836945,-0.024188642986299635,0.017411325071518213,-0.004872746414168572,0.0027125123226485748,0.0006039468287335481,-0.020881618147502445,-0.007351666400360779
2015-08-21,-0.030778551291482992,-0.0228310851743615,0.006247689213677798,-0.003614768050129058,0.004010266603084789,0.0002585127056726755,-0.030102125096042043,-0.01857903125004179
2015-08-24,-0.04366417634563391,-0.03454579998537444,-0.005399068558895714,-0.008191363069454893,0.0016721544913276265,-0.002758203269480397,-0.04210695954077648,-0.04681526871409447
